iter	Passed	Remaining
3214	106796	92512
3215	106814	92466
3216	106845	92431
3217	106886	92404
3218	106921	92373
3219	106953	92338
3220	106986	92305
3221	107015	92268
3222	107047	92233
3223	107078	92198
3224	107109	92164
3225	107142	92130
3226	107187	92107
3227	107231	92083
3228	107279	92062
3229	107320	92036
3230	107365	92013
3231	107403	91984
3232	107449	91961
3233	107482	91928
3234	107511	91891
3235	107544	91858
3236	107582	91829
3237	107612	91793
3238	107647	91760
3239	107687	91733
3240	107729	91708
3241	107774	91684
3242	107823	91665
3243	107875	91647
3244	107917	91621
3245	107972	91606
3246	108008	91576
3247	108056	91555
3248	108088	91521
3249	108125	91491
3250	108169	91466
3251	108218	91447
3252	108271	91430
3253	108320	91410
3254	108362	91383
3255	108400	91354
3256	108448	91333
3257	108492	91309
3258	108528	91278
3259	108574	91256
3260	108611	91225
3261	108644	91192
3262	108676	91158
3263	108711	91125
3264	108746	91094
3265	108778	91059
3266	108819	91032
3267	108855	91001
3268	108888	90968
3269	108919	90933
3270	108955	90901
3271	108986	90866
3272	109018	90831
3273	109053	90799
3274	109085	90765
3275	109123	90736
3276	109163	90708
3277	109216	90691
3278	109266	90672
3279	109315	90651
3280	109360	90627
3281	109399	90599
3282	109438	90571
3283	109475	90540
3284	109505	90504
3285	109540	90472
3286	109582	90446
3287	109618	90415
3288	109656	90385
3289	109690	90353
3290	109725	90320
3291	109763	90291
3292	109800	90261
3293	109835	90229
3294	109872	90198
3295	109906	90165
3296	109943	90136
3297	109980	90105
3298	110016	90073
3299	110051	90042
3300	110092	90014
3301	110129	89984
3302	110159	89948
3303	110196	89918
3304	110232	89887
3305	110271	89858
3306	110311	89830
3307	110349	89801
3308	110384	89769
3309	110415	89733
3310	110446	89698
3311	110479	89664
3312	110511	89629
3313	110542	89595
3314	110574	89559
3315	110607	89526
3316	110638	89491
3317	110666	89453
3318	110701	89422
3319	110731	89385
3320	110763	89351
3321	110796	89317
3322	110831	89285
3323	110865	89252
3324	110895	89217
3325	110927	89182
3326	110960	89148
3327	110991	89113
3328	111021	89077
3329	111052	89042
3330	111085	89008
3331	111117	88974
3332	111152	88942
3333	111184	88907
3334	111219	88875
3335	111253	88842
3336	111285	88808
3337	111317	88773
3338	111348	88738
3339	111379	88703
3340	111411	88668
3341	111445	88636
3342	111477	88601
3343	111509	88567
3344	111544	88535
3345	111578	88502
3346	111609	88466
3347	111644	88435
3348	111673	88398
3349	111707	88365
3350	111739	88330
3351	111780	88303
3352	111813	88270
3353	111852	88241
3354	111892	88213
3355	111937	88188
3356	111978	88161
3357	112010	88127
3358	112046	88096
3359	112087	88068
3360	112121	88035
3361	112157	88004
3362	112190	87970
3363	112224	87938
3364	112256	87903
3365	112288	87868
3366	112318	87833
3367	112352	87800
3368	112379	87762
3369	112407	87724
3370	112439	87690
3371	112472	87656
3372	112503	87621
3373	112530	87583
3374	112562	87548
3375	112596	87515
3376	112629	87481
3377	112659	87446
3378	112693	87413
3379	112736	87387
3380	112777	87359
3381	112820	87333
3382	112857	87303
3383	112897	87275
3384	112937	87246
3385	112972	87214
3386	113017	87190
3387	113055	87161
3388	113098	87134
3389	113132	87102
3390	113166	87069
3391	113197	87033
3392	113227	86997
3393	113257	86961
3394	113288	86926
3395	113322	86894
3396	113353	86858
3397	113384	86823
3398	113414	86787
3399	113444	86751
3400	113476	86717
3401	113508	86682
3402	113541	86649
3403	113573	86614
3404	113605	86580
3405	113638	86546
3406	113669	86511
3407	113703	86478
3408	113738	86446
3409	113771	86412
3410	113804	86379
3411	113838	86346
3412	113882	86321
3413	113922	86292
3414	113961	86263
3415	113996	86231
3416	114032	86199
3417	114068	86168
3418	114101	86135
3419	114134	86101
3420	114167	86068
3421	114200	86033
3422	114230	85998
3423	114260	85962
3424	114291	85927
3425	114325	85894
3426	114358	85860
3427	114389	85825
3428	114420	85790
3429	114453	85756
3430	114484	85721
3431	114518	85688
3432	114548	85652
3433	114582	85619
3434	114619	85589
3435	114651	85554
3436	114682	85519
3437	114715	85486
3438	114746	85451
3439	114777	85415
3440	114811	85383
3441	114847	85351
3442	114879	85317
3443	114910	85282
3444	114937	85244
3445	114969	85209
3446	115000	85174
3447	115030	85138
3448	115063	85104
3449	115096	85070
3450	115128	85037
3451	115162	85003
3452	115192	84968
3453	115225	84934
3454	115257	84900
3455	115288	84865
3456	115316	84827
3457	115345	84790
3458	115376	84755
3459	115408	84722
3460	115439	84686
3461	115470	84651
3462	115504	84618
3463	115534	84582
3464	115565	84548
3465	115594	84511
3466	115624	84475
3467	115656	84441
3468	115687	84406
3469	115719	84371
3470	115748	84335
3471	115783	84303
3472	115816	84269
3473	115848	84234
3474	115879	84200
3475	115913	84167
3476	115943	84131
3477	115973	84095
3478	116004	84060
3479	116033	84024
3480	116063	83988
3481	116095	83954
3482	116129	83921
3483	116160	83886
3484	116194	83853
3485	116227	83819
3486	116259	83785
3487	116292	83752
3488	116323	83716
3489	116355	83682
3490	116383	83645
3491	116414	83610
3492	116443	83574
3493	116473	83538
3494	116507	83505
3495	116541	83472
3496	116575	83439
3497	116606	83404
3498	116641	83372
3499	116671	83336
3500	116704	83303
3501	116740	83271
3502	116773	83238
3503	116805	83204
3504	116837	83169
3505	116869	83135
3506	116900	83100
3507	116933	83066
3508	116969	83035
3509	117000	83000
3510	117033	82966
3511	117061	82929
3512	117092	82894
3513	117122	82859
3514	117151	82822
3515	117184	82788
3516	117213	82752
3517	117244	82717
3518	117276	82683
3519	117308	82649
3520	117338	82613
3521	117369	82578
3522	117398	82542
3523	117429	82506
3524	117458	82470
3525	117490	82436
3526	117522	82402
3527	117555	82368
3528	117583	82332
3529	117613	82296
3530	117644	82260
3531	117674	82225
3532	117705	82190
3533	117738	82157
3534	117770	82122
3535	117801	82087
3536	117836	82055
3537	117869	82022
3538	117898	81986
3539	117931	81952
3540	117962	81917
3541	117991	81880
3542	118022	81846
3543	118050	81809
3544	118082	81775
3545	118114	81740
3546	118144	81704
3547	118174	81669
3548	118203	81633
3549	118232	81596
3550	118262	81561
3551	118296	81528
3552	118326	81493
3553	118360	81460
3554	118392	81426
3555	118425	81392
3556	118457	81358
3557	118492	81325
3558	118524	81292
3559	118560	81260
3560	118591	81225
3561	118622	81190
3562	118653	81155
3563	118683	81120
3564	118713	81084
3565	118749	81053
3566	118782	81019
3567	118812	80984
3568	118845	80950
3569	118890	80925
3570	118921	80890
3571	118959	80860
3572	118997	80830
3573	119031	80797
3574	119060	80761
3575	119091	80726
3576	119126	80694
3577	119154	80657
3578	119189	80625
3579	119225	80593
3580	119276	80572
3581	119316	80543
3582	119352	80511
3583	119386	80479
3584	119418	80445
3585	119470	80424
3586	119512	80396
3587	119544	80362
3588	119579	80330
3589	119611	80296
3590	119640	80260
3591	119670	80224
3592	119701	80189
3593	119735	80156
3594	119767	80122
3595	119798	80087
3596	119828	80052
3597	119858	80017
3598	119891	79983
3599	119923	79949
3600	119957	79915
3601	119989	79882
3602	120019	79846
3603	120050	79811
3604	120082	79777
3605	120111	79741
3606	120142	79706
3607	120178	79674
3608	120216	79644
3609	120252	79613
3610	120284	79578
3611	120313	79543
3612	120348	79510
3613	120382	79478
3614	120413	79442
3615	120445	79408
3616	120476	79373
3617	120508	79339
3618	120543	79307
3619	120575	79273
3620	120605	79237
3621	120637	79203
3622	120670	79170
3623	120698	79133
3624	120728	79098
3625	120760	79063
3626	120791	79029
3627	120825	78996
3628	120855	78961
3629	120884	78924
3630	120914	78889
3631	120946	78855
3632	120979	78821
3633	121011	78787
3634	121041	78751
3635	121074	78718
3636	121106	78684
3637	121135	78648
3638	121165	78612
3639	121194	78576
3640	121223	78540
3641	121252	78504
3642	121282	78468
3643	121313	78434
3644	121344	78399
3645	121374	78364
3646	121406	78330
3647	121438	78295
3648	121472	78263
3649	121504	78228
3650	121535	78194
3651	121565	78159
3652	121596	78123
3653	121628	78089
3654	121661	78056
3655	121694	78022
3656	121726	77989
3657	121759	77955
3658	121789	77919
3659	121818	77883
3660	121853	77852
3661	121887	77819
3662	121918	77784
3663	121946	77747
3664	121975	77711
3665	122009	77678
3666	122040	77644
3667	122070	77608
3668	122106	77576
3669	122137	77542
3670	122168	77507
3671	122203	77475
3672	122236	77441
3673	122267	77407
3674	122302	77375
3675	122333	77340
3676	122367	77307
3677	122399	77273
3678	122430	77238
3679	122462	77204
3680	122493	77169
3681	122523	77134
3682	122554	77099
3683	122585	77064
3684	122617	77030
3685	122648	76996
3686	122679	76961
3687	122709	76926
3688	122740	76891
3689	122769	76855
3690	122804	76823
3691	122837	76789
3692	122867	76755
3693	122900	76721
3694	122930	76686
3695	122961	76651
3696	122990	76615
3697	123021	76580
3698	123053	76546
3699	123085	76512
3700	123116	76477
3701	123149	76444
3702	123177	76408
3703	123210	76374
3704	123240	76339
3705	123275	76307
3706	123309	76273
3707	123343	76241
3708	123381	76211
3709	123416	76179
3710	123444	76142
3711	123475	76107
3712	123507	76073
3713	123540	76040
3714	123573	76007
3715	123605	75972
3716	123634	75937
3717	123664	75901
3718	123696	75867
3719	123730	75834
3720	123761	75800
3721	123795	75767
3722	123827	75733
3723	123857	75697
3724	123889	75664
3725	123923	75631
3726	123955	75596
3727	123985	75561
3728	124014	75526
3729	124046	75492
3730	124078	75458
3731	124109	75423
3732	124141	75389
3733	124170	75353
3734	124199	75317
3735	124230	75283
3736	124261	75248
3737	124291	75213
3738	124323	75179
3739	124352	75143
3740	124383	75108
3741	124415	75074
3742	124444	75039
3743	124474	75003
3744	124500	74966
3745	124533	74933
3746	124566	74899
3747	124598	74865
3748	124630	74831
3749	124661	74796
3750	124692	74762
3751	124726	74729
3752	124757	74694
3753	124789	74660
3754	124824	74628
3755	124856	74594
3756	124884	74558
3757	124914	74523
3758	124944	74488
3759	124973	74452
3760	125005	74418
3761	125038	74384
3762	125070	74350
3763	125099	74315
3764	125132	74281
3765	125162	74246
3766	125191	74211
3767	125221	74175
3768	125252	74140
3769	125281	74105
3770	125313	74071
3771	125346	74038
3772	125378	74004
3773	125409	73969
3774	125444	73937
3775	125473	73901
3776	125505	73867
3777	125536	73833
3778	125568	73799
3779	125599	73764
3780	125632	73731
3781	125661	73695
3782	125691	73660
3783	125722	73625
3784	125758	73594
3785	125788	73559
3786	125820	73525
3787	125858	73494
3788	125889	73460
3789	125925	73428
3790	125956	73394
3791	125986	73359
3792	126019	73325
3793	126063	73299
3794	126097	73266
3795	126129	73232
3796	126159	73197
3797	126188	73161
3798	126221	73127
3799	126252	73093
3800	126283	73059
3801	126316	73025
3802	126348	72991
3803	126381	72958
3804	126412	72924
3805	126446	72890
3806	126480	72858
3807	126519	72828
3808	126562	72800
3809	126595	72767
3810	126623	72731
3811	126655	72697
3812	126689	72664
3813	126718	72628
3814	126751	72595
3815	126781	72560
3816	126813	72526
3817	126846	72493
3818	126877	72458
3819	126907	72423
3820	126938	72388
3821	126970	72355
3822	127005	72323
3823	127038	72289
3824	127071	72256
3825	127104	72223
3826	127135	72188
3827	127166	72153
3828	127201	72121
3829	127232	72087
3830	127265	72054
3831	127309	72026
3832	127341	71993
3833	127372	71958
3834	127402	71923
3835	127435	71890
3836	127470	71857
3837	127502	71824
3838	127536	71791
3839	127568	71757
3840	127596	71721
3841	127629	71687
3842	127659	71652
3843	127691	71619
3844	127722	71584
3845	127750	71548
3846	127783	71514
3847	127812	71479
3848	127842	71444
3849	127874	71410
3850	127905	71376
3851	127936	71341
3852	127967	71307
3853	127996	71271
3854	128026	71236
3855	128055	71200
3856	128087	71167
3857	128118	71132
3858	128149	71098
3859	128180	71063
3860	128210	71029
3861	128243	70995
3862	128274	70961
3863	128307	70927
3864	128339	70893
3865	128370	70859
3866	128402	70825
3867	128434	70791
3868	128466	70757
3869	128497	70723
3870	128542	70696
3871	128575	70663
3872	128608	70629
3873	128636	70594
3874	128666	70559
3875	128698	70525
3876	128729	70490
3877	128758	70455
3878	128788	70420
3879	128820	70386
3880	128853	70353
3881	128887	70320
3882	128919	70286
3883	128951	70252
3884	128987	70221
3885	129020	70187
3886	129051	70153
3887	129081	70118
3888	129110	70082
3889	129139	70047
3890	129171	70013
3891	129206	69981
3892	129242	69949
3893	129284	69920
3894	129323	69890
3895	129355	69857
3896	129389	69824
3897	129423	69791
3898	129453	69757
3899	129489	69724
3900	129521	69691
3901	129555	69658
3902	129589	69625
3903	129618	69590
3904	129651	69557
3905	129679	69520
3906	129712	69487
3907	129748	69455
3908	129787	69426
3909	129821	69392
3910	129851	69358
3911	129883	69324
3912	129918	69291
3913	129948	69257
3914	129980	69223
3915	130007	69187
3916	130040	69153
3917	130071	69118
3918	130104	69085
3919	130136	69052
3920	130170	69019
3921	130203	68985
3922	130235	68952
3923	130264	68916
3924	130297	68883
3925	130327	68848
3926	130358	68814
3927	130389	68780
3928	130422	68746
3929	130456	68713
3930	130486	68678
3931	130518	68644
3932	130556	68614
3933	130588	68580
3934	130616	68544
3935	130646	68509
3936	130677	68475
3937	130708	68441
3938	130742	68408
3939	130774	68374
3940	130809	68342
3941	130838	68306
3942	130868	68272
3943	130901	68238
3944	130931	68203
3945	130963	68169
3946	130990	68133
3947	131020	68098
3948	131054	68066
3949	131086	68032
3950	131121	68000
3951	131150	67964
3952	131183	67931
3953	131214	67897
3954	131248	67864
3955	131281	67830
3956	131311	67796
3957	131340	67760
3958	131373	67727
3959	131404	67693
3960	131437	67659
3961	131466	67624
3962	131498	67590
3963	131529	67556
3964	131557	67520
3965	131590	67487
3966	131623	67454
3967	131657	67421
3968	131685	67385
3969	131717	67351
3970	131750	67318
3971	131784	67285
3972	131816	67251
3973	131845	67216
3974	131877	67182
3975	131911	67150
3976	131942	67115
3977	131973	67081
3978	132000	67045
3979	132035	67012
3980	132071	66981
3981	132104	66947
3982	132134	66913
3983	132167	66880
3984	132198	66845
3985	132234	66813
3986	132263	66778
3987	132291	66742
3988	132324	66709
3989	132358	66676
3990	132389	66642
3991	132421	66608
3992	132451	66573
3993	132483	66540
3994	132512	66505
3995	132546	66472
3996	132578	66438
3997	132607	66403
3998	132636	66367
3999	132667	66333
4000	132701	66301
4001	132730	66265
4002	132764	66233
4003	132796	66199
4004	132827	66164
4005	132860	66131
4006	132890	66096
4007	132929	66066
4008	132971	66037
4009	133005	66005
4010	133035	65970
4011	133068	65937
4012	133101	65903
4013	133134	65870
4014	133163	65835
4015	133195	65801
4016	133227	65768
4017	133258	65733
4018	133293	65701
4019	133323	65666
4020	133354	65632
4021	133385	65598
4022	133418	65564
4023	133447	65529
4024	133479	65496
4025	133524	65468
4026	133558	65435
4027	133593	65403
4028	133628	65371
4029	133659	65337
4030	133689	65302
4031	133720	65268
4032	133750	65233
4033	133779	65198
4034	133812	65165
4035	133850	65134
4036	133886	65102
4037	133920	65069
4038	133956	65038
4039	133991	65005
4040	134029	64975
4041	134068	64944
4042	134101	64911
4043	134136	64878
4044	134175	64848
4045	134211	64817
4046	134246	64784
4047	134280	64751
4048	134316	64719
4049	134353	64688
4050	134390	64657
4051	134426	64625
4052	134470	64597
4053	134506	64565
4054	134550	64537
4055	134587	64506
4056	134625	64475
4057	134661	64443
4058	134694	64410
4059	134741	64383
4060	134776	64351
4061	134817	64321
4062	134866	64296
4063	134908	64267
4064	134951	64238
4065	134995	64210
4066	135032	64179
4067	135079	64152
4068	135115	64121
4069	135157	64092
4070	135201	64063
4071	135241	64033
4072	135291	64008
4073	135328	63977
4074	135366	63946
4075	135405	63915
4076	135452	63888
4077	135506	63865
4078	135544	63834
4079	135578	63801
4080	135618	63771
4081	135651	63738
4082	135688	63706
4083	135732	63678
4084	135783	63653
4085	135818	63621
4086	135853	63588
4087	135895	63559
4088	135931	63527
4089	135982	63502
4090	136031	63476
4091	136073	63447
4092	136104	63413
4093	136136	63379
4094	136163	63343
4095	136205	63314
4096	136241	63282
4097	136272	63247
4098	136310	63216
4099	136350	63186
4100	136381	63152
4101	136414	63119
4102	136446	63085
4103	136485	63054
4104	136518	63021
4105	136549	62987
4106	136582	62953
4107	136618	62921
4108	136654	62889
4109	136696	62860
4110	136734	62829
4111	136764	62794
4112	136795	62760
4113	136834	62729
4114	136874	62699
4115	136910	62667
4116	136941	62633
4117	136970	62598
4118	137011	62568
4119	137043	62534
4120	137079	62502
4121	137107	62466
4122	137138	62432
4123	137171	62399
4124	137204	62365
4125	137239	62332
4126	137272	62299
4127	137302	62265
4128	137342	62234
4129	137381	62204
4130	137418	62172
4131	137445	62136
4132	137476	62102
4133	137517	62072
4134	137549	62038
4135	137581	62004
4136	137615	61971
4137	137646	61937
4138	137680	61904
4139	137712	61871
4140	137743	61836
4141	137772	61801
4142	137803	61767
4143	137836	61733
4144	137869	61700
4145	137901	61666
4146	137930	61631
4147	137960	61596
4148	137990	61561
4149	138021	61527
4150	138052	61493
4151	138098	61465
4152	138129	61431
4153	138163	61398
4154	138196	61365
4155	138226	61330
4156	138257	61296
4157	138289	61262
4158	138320	61228
4159	138350	61193
4160	138380	61158
4161	138410	61123
4162	138442	61090
4163	138469	61054
4164	138500	61020
4165	138534	60986
4166	138564	60952
4167	138598	60919
4168	138630	60885
4169	138662	60851
4170	138695	60818
4171	138728	60784
4172	138759	60750
4173	138791	60717
4174	138824	60683
4175	138854	60649
4176	138885	60614
4177	138917	60580
4178	138949	60547
4179	138978	60512
4180	139008	60477
4181	139040	60443
4182	139075	60411
4183	139113	60379
4184	139150	60348
4185	139183	60315
4186	139224	60285
4187	139264	60254
4188	139305	60225
4189	139343	60193
4190	139376	60160
4191	139408	60126
4192	139437	60091
4193	139467	60056
4194	139498	60022
4195	139531	59989
4196	139563	59955
4197	139592	59920
4198	139627	59887
4199	139661	59854
4200	139694	59821
4201	139726	59787
4202	139757	59753
4203	139786	59718
4204	139816	59683
4205	139848	59650
4206	139882	59617
4207	139915	59583
4208	139954	59552
4209	139988	59520
4210	140021	59486
4211	140054	59453
4212	140085	59419
4213	140117	59385
4214	140147	59350
4215	140180	59317
4216	140213	59283
4217	140243	59249
4218	140273	59214
4219	140306	59181
4220	140340	59148
4221	140375	59116
4222	140408	59082
4223	140443	59050
4224	140477	59017
4225	140510	58983
4226	140542	58949
4227	140573	58915
4228	140604	58881
4229	140634	58847
4230	140666	58813
4231	140694	58777
4232	140726	58743
4233	140762	58711
4234	140793	58677
4235	140830	58645
4236	140862	58612
4237	140892	58577
4238	140924	58544
4239	140959	58511
4240	140995	58479
4241	141028	58446
4242	141060	58412
4243	141092	58378
4244	141125	58345
4245	141156	58311
4246	141190	58278
4247	141219	58242
4248	141250	58209
4249	141281	58174
4250	141309	58139
4251	141340	58105
4252	141373	58071
4253	141407	58038
4254	141437	58004
4255	141471	57971
4256	141500	57936
4257	141533	57903
4258	141570	57871
4259	141600	57836
4260	141631	57802
4261	141664	57769
4262	141697	57736
4263	141728	57702
4264	141761	57668
4265	141790	57633
4266	141821	57599
4267	141855	57566
4268	141887	57532
4269	141919	57498
4270	141953	57465
4271	141985	57432
4272	142019	57399
4273	142048	57364
4274	142082	57331
4275	142116	57298
4276	142152	57266
4277	142185	57233
4278	142217	57199
4279	142249	57165
4280	142282	57132
4281	142313	57098
4282	142348	57065
4283	142386	57034
4284	142420	57001
4285	142449	56966
4286	142482	56933
4287	142511	56898
4288	142541	56863
4289	142573	56829
4290	142604	56795
4291	142636	56762
4292	142669	56728
4293	142702	56695
4294	142736	56662
4295	142764	56627
4296	142793	56592
4297	142828	56559
4298	142862	56526
4299	142894	56493
4300	142928	56460
4301	142960	56426
4302	142993	56393
4303	143026	56359
4304	143058	56326
4305	143089	56292
4306	143123	56259
4307	143162	56227
4308	143197	56195
4309	143244	56167
4310	143276	56134
4311	143312	56101
4312	143346	56069
4313	143375	56034
4314	143407	56000
4315	143439	55966
4316	143470	55932
4317	143501	55898
4318	143543	55868
4319	143573	55834
4320	143614	55803
4321	143644	55769
4322	143674	55734
4323	143705	55700
4324	143735	55666
4325	143769	55633
4326	143802	55599
4327	143843	55569
4328	143872	55535
4329	143903	55500
4330	143934	55466
4331	143984	55439
4332	144017	55406
4333	144046	55371
4334	144077	55337
4335	144110	55304
4336	144140	55269
4337	144167	55234
4338	144209	55204
4339	144239	55169
4340	144278	55139
4341	144312	55105
4342	144340	55070
4343	144373	55037
4344	144403	55002
4345	144439	54970
4346	144470	54936
4347	144498	54901
4348	144533	54868
4349	144566	54835
4350	144598	54802
4351	144627	54767
4352	144664	54735
4353	144695	54701
4354	144724	54666
4355	144755	54632
4356	144787	54598
4357	144822	54565
4358	144852	54531
4359	144885	54498
4360	144919	54465
4361	144951	54431
4362	144980	54396
4363	145012	54363
4364	145046	54330
4365	145077	54295
4366	145107	54261
4367	145140	54228
4368	145173	54194
4369	145208	54162
4370	145239	54128
4371	145273	54095
4372	145312	54064
4373	145345	54030
4374	145378	53997
4375	145410	53963
4376	145441	53930
4377	145474	53896
4378	145507	53863
4379	145537	53829
4380	145570	53795
4381	145602	53761
4382	145630	53726
4383	145661	53692
4384	145696	53660
4385	145727	53626
4386	145761	53593
4387	145793	53559
4388	145821	53524
4389	145864	53494
4390	145897	53461
4391	145928	53427
4392	145958	53392
4393	145989	53358
4394	146018	53324
4395	146049	53289
4396	146082	53256
4397	146115	53223
4398	146147	53189
4399	146181	53156
4400	146212	53122
4401	146246	53090
4402	146277	53055
4403	146306	53021
4404	146338	52987
4405	146368	52953
4406	146403	52920
4407	146434	52886
4408	146474	52855
4409	146507	52822
4410	146541	52789
4411	146573	52755
4412	146603	52721
4413	146635	52687
4414	146667	52654
4415	146698	52620
4416	146730	52586
4417	146762	52552
4418	146794	52519
4419	146825	52485
4420	146859	52452
4421	146892	52418
4422	146923	52384
4423	146956	52351
4424	146987	52317
4425	147016	52282
4426	147048	52249
4427	147080	52215
4428	147113	52182
4429	147141	52147
4430	147173	52113
4431	147205	52079
4432	147236	52045
4433	147269	52012
4434	147303	51979
4435	147343	51948
4436	147384	51918
4437	147426	51888
4438	147466	51857
4439	147506	51826
4440	147545	51795
4441	147579	51762
4442	147609	51728
4443	147646	51696
4444	147678	51662
4445	147710	51628
4446	147758	51600
4447	147805	51572
4448	147847	51542
4449	147890	51512
4450	147923	51479
4451	147955	51445
4452	147989	51412
4453	148025	51380
4454	148053	51345
4455	148084	51311
4456	148114	51276
4457	148146	51243
4458	148177	51209
4459	148206	51174
4460	148241	51141
4461	148271	51107
4462	148305	51074
4463	148340	51041
4464	148376	51009
4465	148408	50975
4466	148438	50941
4467	148470	50907
4468	148501	50873
4469	148534	50840
4470	148565	50806
4471	148596	50772
4472	148628	50739
4473	148657	50704
4474	148687	50670
4475	148717	50635
4476	148753	50603
4477	148784	50569
4478	148815	50535
4479	148849	50502
4480	148879	50468
4481	148912	50434
4482	148945	50401
4483	148980	50368
4484	149010	50334
4485	149038	50299
4486	149069	50265
4487	149100	50231
4488	149132	50198
4489	149164	50164
4490	149202	50132
4491	149240	50101
4492	149276	50068
4493	149311	50036
4494	149353	50006
4495	149396	49976
4496	149441	49946
4497	149484	49916
4498	149524	49885
4499	149560	49853
4500	149591	49819
4501	149625	49786
4502	149655	49752
4503	149685	49717
4504	149715	49683
4505	149746	49649
4506	149776	49615
4507	149813	49583
4508	149850	49551
4509	149895	49521
4510	149940	49492
4511	149987	49464
4512	150028	49433
4513	150070	49403
4514	150109	49371
4515	150143	49338
4516	150177	49305
4517	150213	49273
4518	150254	49242
4519	150300	49213
4520	150341	49182
4521	150386	49153
4522	150432	49124
4523	150470	49092
4524	150505	49059
4525	150537	49026
4526	150569	48992
4527	150603	48959
4528	150646	48929
4529	150689	48899
4530	150732	48868
4531	150773	48838
4532	150809	48806
4533	150843	48773
4534	150881	48741
4535	150917	48708
4536	150953	48676
4537	150995	48645
4538	151041	48616
4539	151082	48586
4540	151128	48556
4541	151163	48524
4542	151197	48491
4543	151229	48457
4544	151257	48422
4545	151290	48389
4546	151325	48356
4547	151364	48324
4548	151404	48293
4549	151449	48264
4550	151496	48235
4551	151536	48204
4552	151569	48170
4553	151604	48137
4554	151636	48104
4555	151669	48070
4556	151700	48036
4557	151732	48003
4558	151775	47972
4559	151808	47939
4560	151840	47905
4561	151871	47871
4562	151903	47838
4563	151932	47803
4564	151964	47769
4565	151995	47735
4566	152027	47702
4567	152059	47668
4568	152093	47635
4569	152123	47601
4570	152152	47566
4571	152181	47531
4572	152213	47498
4573	152244	47464
4574	152276	47430
4575	152307	47396
4576	152340	47363
4577	152375	47330
4578	152404	47295
4579	152437	47262
4580	152472	47229
4581	152506	47196
4582	152541	47163
4583	152572	47129
4584	152604	47095
4585	152637	47062
4586	152668	47028
4587	152702	46995
4588	152743	46964
4589	152783	46933
4590	152821	46901
4591	152866	46871
4592	152907	46840
4593	152944	46808
4594	152977	46775
4595	153012	46742
4596	153043	46708
4597	153075	46674
4598	153110	46642
4599	153154	46612
4600	153193	46580
4601	153239	46551
4602	153283	46521
4603	153326	46490
4604	153364	46459
4605	153399	46426
4606	153435	46393
4607	153470	46361
4608	153504	46327
4609	153539	46294
4610	153574	46262
4611	153604	46227
4612	153635	46193
4613	153670	46161
4614	153701	46127
4615	153732	46093
4616	153762	46058
4617	153795	46025
4618	153826	45991
4619	153862	45958
4620	153895	45925
4621	153929	45892
4622	153960	45858
4623	153992	45824
4624	154024	45791
4625	154057	45757
4626	154087	45723
4627	154117	45689
4628	154149	45655
4629	154183	45622
4630	154216	45589
4631	154247	45554
4632	154277	45520
4633	154308	45486
4634	154340	45453
4635	154377	45420
4636	154407	45386
4637	154440	45353
4638	154473	45319
4639	154510	45287
4640	154540	45253
4641	154577	45221
4642	154606	45186
4643	154635	45151
4644	154668	45118
4645	154701	45085
4646	154733	45051
4647	154766	45018
4648	154794	44983
4649	154827	44949
4650	154861	44916
4651	154894	44883
4652	154926	44849
4653	154959	44816
4654	154990	44782
4655	155020	44748
4656	155050	44713
4657	155082	44680
4658	155112	44646
4659	155144	44612
4660	155173	44577
4661	155204	44543
4662	155233	44509
4663	155266	44476
4664	155300	44442
4665	155331	44408
4666	155364	44375
4667	155394	44341
4668	155428	44308
4669	155460	44274
4670	155491	44240
4671	155524	44207
4672	155554	44173
4673	155586	44139
4674	155620	44106
4675	155651	44072
4676	155684	44039
4677	155717	44005
4678	155750	43972
4679	155781	43938
4680	155812	43904
4681	155844	43870
4682	155874	43836
4683	155903	43802
4684	155933	43767
4685	155965	43734
4686	155997	43700
4687	156036	43668
4688	156071	43636
4689	156106	43603
4690	156139	43569
4691	156170	43536
4692	156202	43502
4693	156234	43468
4694	156267	43435
4695	156302	43402
4696	156334	43368
4697	156363	43334
4698	156396	43301
4699	156430	43267
4700	156458	43233
4701	156494	43200
4702	156526	43167
4703	156560	43133
4704	156591	43100
4705	156624	43066
4706	156656	43033
4707	156688	42999
4708	156728	42968
4709	156764	42935
4710	156795	42901
4711	156827	42867
4712	156857	42833
4713	156890	42800
4714	156919	42765
4715	156950	42732
4716	156982	42698
4717	157017	42665
4718	157049	42632
4719	157080	42598
4720	157111	42564
4721	157139	42529
4722	157170	42495
4723	157198	42460
4724	157231	42427
4725	157275	42397
4726	157307	42363
4727	157339	42329
4728	157374	42296
4729	157407	42263
4730	157440	42230
4731	157475	42197
4732	157508	42164
4733	157537	42129
4734	157570	42096
4735	157599	42061
4736	157632	42028
4737	157667	41995
4738	157699	41962
4739	157731	41928
4740	157762	41894
4741	157791	41860
4742	157821	41826
4743	157855	41793
4744	157887	41759
4745	157919	41725
4746	157948	41691
4747	157979	41657
4748	158011	41624
4749	158045	41590
4750	158076	41557
4751	158110	41523
4752	158140	41489
4753	158172	41456
4754	158207	41423
4755	158239	41389
4756	158267	41355
4757	158299	41321
4758	158328	41287
4759	158359	41253
4760	158388	41218
4761	158418	41184
4762	158450	41151
4763	158483	41117
4764	158512	41083
4765	158544	41050
4766	158576	41016
4767	158611	40983
